title,subtitle,id,type,slug,url,status,date,is_premium,tier_pricing,author/id,author/slug,author/name,categories/0/id,categories/0/title,categories/0/slug,categories/0/description,categories/0/parent,tags/0/title,tags/0/slug,tags/1/title,tags/1/slug,tags/2/title,tags/2/slug,tags/3/title,tags/3/slug,tags/4/title,tags/4/slug,image/url,image/slug,image/title,image/description,image/caption,image/mime_type,image/meta/full/url,image/meta/full/width,image/meta/full/height,image/meta/thumbnail/url,image/meta/thumbnail/width,image/meta/thumbnail/height,image/meta/medium/url,image/meta/medium/width,image/meta/medium/height,image/meta/post-thumbnail/url,image/meta/post-thumbnail/width,image/meta/post-thumbnail/height,tags/5/title,tags/5/slug,tags/6/title,tags/6/slug,tags/7/title,tags/7/slug,tags/8/title,tags/8/slug,tags/9/title,tags/9/slug,tags/10/title,tags/10/slug,tags/11/title,tags/11/slug,categories/1/id,categories/1/title,categories/1/slug,categories/1/description,categories/1/parent,tags/12/title,tags/12/slug,tags/13/title,tags/13/slug,tags/14/title,tags/14/slug,tags/15/title,tags/15/slug,tags/16/title,tags/16/slug,tags/17/title,tags/17/slug,tags/18/title,tags/18/slug,tags/19/title,tags/19/slug,tags/20/title,tags/20/slug
"Tips Jualan Laris Manis di TikTok Shop, Gak Cuma Ajangnya Jedag-jedug",Serangkaian tips bagi pelaku usaha dalam meningkatkan penjualan usaha dengan berjualan di TikTok Shop.,453193,post,cara-jualan-di-tiktok-shop-dijamin-cuan,https://dailysocial.id/post/cara-jualan-di-tiktok-shop-dijamin-cuan,publish,2022-04-17 07:57:15+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,bisnis online,bisnis-online,online shopping,online-shopping,tiktok,tiktok,tiktok shopping,tiktok-shopping,tiktok shop,tiktok-shop,https://cms.dailysocial.id/wp-content/uploads/2022/04/png_20220414_144015_0000.png,png_20220414_144015_0000,,,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/png_20220414_144015_0000.png,1000,600,https://cms.dailysocial.id/wp-content/uploads/png_20220414_144015_0000-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/png_20220414_144015_0000-300x180.png,300,180,https://cms.dailysocial.id/wp-content/uploads/png_20220414_144015_0000-825x510.png,825,510,social ecommerce,social-ecommerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panduan Lengkap Cara Jualan di Blibli, Mulai dari Daftar hingga Pembayaran","Syarat, kriteria, dan cara jualan di Blibli untuk pelaku UMKM secara mudah dan gratis.",453199,post,cara-jualan-di-blibli,https://dailysocial.id/post/cara-jualan-di-blibli,publish,2022-04-16 05:41:00+00:00,false,,65469,arnetta,Arnetta,79529,MSME Tutorial,bisnis-2,,0,pembayaran,pembayaran,e-commerce,e-commerce,bisnis,bisnis,Promo,promo,Daftar,daftar,https://cms.dailysocial.id/wp-content/uploads/2022/04/cara-jualan-di-blibli.png,cara-jualan-di-blibli-3,cara jualan di blibli,,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/cara-jualan-di-blibli.png,512,250,https://cms.dailysocial.id/wp-content/uploads/cara-jualan-di-blibli-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/cara-jualan-di-blibli-300x146.png,300,146,,,,blibli.com,blibli-com,Jualan,jualan,blibli,blibli,UKM,ukm,UMKM,umkm,usaha,usaha,seller blibli,seller-blibli,,,,,,seller center blibli,seller-center-blibli,,,,,,,,,,,,,,,,
Kinerja Bukalapak Sepanjang 2021 Disokong Pertumbuhan Bisnis Mitra,Mitra Bukalapak mencatat pertumbuhan pendapatan 284%; pendapatan Marketplace dan Buka Pengadaan merosot masing-masing -4% dan -5%,453175,post,kinerja-keuangan-bukalapak-2021,https://dailysocial.id/post/kinerja-keuangan-bukalapak-2021,publish,2022-04-14 16:55:07+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,Bukalapak,bukalapak,ct corp,ct-corp,Mitra Bukalapak,mitra-bukalapak,Buka Pengadaan,buka-pengadaan,AlloFresh,allofresh,https://cms.dailysocial.id/wp-content/uploads/2022/04/Bukalapak-Office-1.jpg,bukalapak-office-1,Bukalapak masih andalkan Mitra untuk sokong pertumbuhan / Bukalapak,,Bukalapak masih andalkan Mitra untuk sokong pertumbuhan / Bukalapak,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Bukalapak-Office-1.jpg,1680,1120,https://cms.dailysocial.id/wp-content/uploads/Bukalapak-Office-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Bukalapak-Office-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/Bukalapak-Office-1-825x510.jpg,825,510,Startup Bolu,startup-bolu,Marketplace Indonesia,marketplace-indonesia,Financial Statement,financial-statement,,,,,,,,,74218,CORPORATE,corporate,,30123,,,,,,,,,,,,,,,,,,
Xendit Dikabarkan Bidik Bank Sahabat Sampoerna,"Berencana menjadi pemegang saham mayoritas, akuisisi sampai 51% secara bertahap",452981,post,xendit-bidik-bank-sahabat-sampoerna,https://dailysocial.id/post/xendit-bidik-bank-sahabat-sampoerna,publish,2022-04-14 16:06:31+00:00,false,,599,marsya,Marsya Nabila,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,payment gateway,payment-gateway,acquisition,acquisition,fintech,fintech,Xendit,xendit,NEX,nex,https://cms.dailysocial.id/wp-content/uploads/2022/04/Xendit-Founders-kiri-kanan-Juan-Gonzalez-Tessa-Wijaya-Moses-Lo-and-Bo-Chen-2-1.jpg,xendit-founders-kiri-kanan-juan-gonzalez-tessa-wijaya-moses-lo-and-bo-chen-2-1,"(ki-ka)Xendit Founders Juan Gonzalez, Tessa Wijaya, Moses Lo, dan Bo Chen / Xendit",Unicorn Xendit dikabarkan beli saham Bank Sahabat Sampoerna secara bertahap sampai 51% untuk hadirkan aplikasi bank digital Nex,"(ki-ka)Xendit Founders Juan Gonzalez, Tessa Wijaya, Moses Lo, dan Bo Chen / Xendit",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Xendit-Founders-kiri-kanan-Juan-Gonzalez-Tessa-Wijaya-Moses-Lo-and-Bo-Chen-2-1.jpg,2000,1333,https://cms.dailysocial.id/wp-content/uploads/Xendit-Founders-kiri-kanan-Juan-Gonzalez-Tessa-Wijaya-Moses-Lo-and-Bo-Chen-2-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Xendit-Founders-kiri-kanan-Juan-Gonzalez-Tessa-Wijaya-Moses-Lo-and-Bo-Chen-2-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/Xendit-Founders-kiri-kanan-Juan-Gonzalez-Tessa-Wijaya-Moses-Lo-and-Bo-Chen-2-1-825x510.jpg,825,510,Bank Digital,bank-digital,digital bank,digital-bank,tessa wijaya,tessa-wijaya,bank sahabat sampoerna,bank-sahabat-sampoerna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Komisaris Utama GoTo Jadi Investor AnterAja, Kuasai 10% Saham","Investor sebelumnya tidak mengambil hak pre-emptive, alhasil sahamnya terdilusi",453139,post,komisaris-utama-goto-jadi-investor-anteraja-kuasai-10-saham,https://dailysocial.id/post/komisaris-utama-goto-jadi-investor-anteraja-kuasai-10-saham,publish,2022-04-14 12:37:19+00:00,false,,599,marsya,Marsya Nabila,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,funding,funding,tokopedia,tokopedia,logistik,logistik,Garibaldi Thohir,garibaldi-thohir,logistic,logistic,https://cms.dailysocial.id/wp-content/uploads/2022/04/191703831_2953363331607573_3878891582704800559_n.jpg,191703831_2953363331607573_3878891582704800559_n,Kinerja AnterAja banyak terdorong dari layanan pengiriman ekspres yang dimiliki / AnterAja,,Kinerja AnterAja banyak terdorong dari layanan pengiriman ekspres yang dimiliki / AnterAja,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/191703831_2953363331607573_3878891582704800559_n-scaled.jpg,2560,1238,https://cms.dailysocial.id/wp-content/uploads/191703831_2953363331607573_3878891582704800559_n-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/191703831_2953363331607573_3878891582704800559_n-300x145.jpg,300,145,https://cms.dailysocial.id/wp-content/uploads/191703831_2953363331607573_3878891582704800559_n-825x510.jpg,825,510,Anteraja,anteraja,ASSA,assa,,,,,,,,,,,74218,CORPORATE,corporate,,30123,,,,,,,,,,,,,,,,,,
Kiat Menentukan Harga Jual Sebuah Produk,"Harga jual produk menjadi salah satu hal krusial dalam berbisnis, yang perlu ditentukan sebelum merilis produk ke pasar.",453011,post,cara-menentukan-harga-jual,https://dailysocial.id/post/cara-menentukan-harga-jual,publish,2022-04-14 09:00:44+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,bisnis,bisnis,produk,produk,konsumen,konsumen,harga jual,harga-jual,pricing,pricing,https://cms.dailysocial.id/wp-content/uploads/2022/04/shopping-879498_640.jpg,shopping-879498_640,,,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/shopping-879498_640.jpg,640,426,https://cms.dailysocial.id/wp-content/uploads/shopping-879498_640-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/shopping-879498_640-300x200.jpg,300,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Langkah-langkah Strategi Marketing, Begini Penerapannya!",Fungsi strategi marketing yakni menentukan target pasar yang tepat bagi bisnis dan dapat membantu bersaing dengan bisnis lainnya.,450845,post,langkah-langkah-strategi-marketing,https://dailysocial.id/post/langkah-langkah-strategi-marketing,publish,2022-04-13 19:40:08+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,Marketing,marketing,bisnis,bisnis,pemasaran,pemasaran,brand awareness,brand-awareness,Strategi Bisnis,strategi-bisnis,https://cms.dailysocial.id/wp-content/uploads/2022/04/happy-young-asian-businessmen-businesswomen-meeting-brainstorming-ideas-about-new-paperwork-project_7861-3061.jpg,happy-young-asian-businessmen-businesswomen-meeting-brainstorming-ideas-about-new-paperwork-project_7861-3061,,,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/happy-young-asian-businessmen-businesswomen-meeting-brainstorming-ideas-about-new-paperwork-project_7861-3061.jpg,740,416,https://cms.dailysocial.id/wp-content/uploads/happy-young-asian-businessmen-businesswomen-meeting-brainstorming-ideas-about-new-paperwork-project_7861-3061-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/happy-young-asian-businessmen-businesswomen-meeting-brainstorming-ideas-about-new-paperwork-project_7861-3061-300x169.jpg,300,169,https://cms.dailysocial.id/wp-content/uploads/happy-young-asian-businessmen-businesswomen-meeting-brainstorming-ideas-about-new-paperwork-project_7861-3061-672x372.jpg,672,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Better Bite Ventures Fokus Danai Startup di Segmen Protein Alternatif, Indonesia Masuk Target Pasar Utama","Saat ini sudah mendanai 10 startup di Asia Pasific, Green Rebel jadi portfolio pertama di Indonesia",446967,post,better-bite-ventures-vc-startup-protein-alternatif,https://dailysocial.id/post/better-bite-ventures-vc-startup-protein-alternatif,publish,2022-04-13 16:16:28+00:00,false,,4877,kristin,Kristin Siagian,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,venture capital,venture-capital,fund,fund,kesehatan,kesehatan,michal klar,michal-klar,food industry,food-industry,https://cms.dailysocial.id/wp-content/uploads/2022/04/Headline-Simon-Newstead-and-Michal-Klar-of-Better-Bite-Ventures-First-Alt-Protein-VC-dedicated-to-APAC-startups-1.png,headline-simon-newstead-and-michal-klar-of-better-bite-ventures-first-alt-protein-vc-dedicated-to-apac-startups-1,Pendiri Better Bite Ventures: Simon Newstead dan Michal Klar / Better Bite Ventures,,Pendiri Better Bite Ventures: Simon Newstead dan Michal Klar / Better Bite Ventures,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/Headline-Simon-Newstead-and-Michal-Klar-of-Better-Bite-Ventures-First-Alt-Protein-VC-dedicated-to-APAC-startups-1.png,637,309,https://cms.dailysocial.id/wp-content/uploads/Headline-Simon-Newstead-and-Michal-Klar-of-Better-Bite-Ventures-First-Alt-Protein-VC-dedicated-to-APAC-startups-1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/Headline-Simon-Newstead-and-Michal-Klar-of-Better-Bite-Ventures-First-Alt-Protein-VC-dedicated-to-APAC-startups-1-300x146.png,300,146,,,,lingkungan,lingkungan,food tech,food-tech,NEW ECONOMY,new-economy,impact investment,impact-investment,Better Bite Ventures,better-bite-ventures,,,,,78339,IMPACT,impact,,30123,,,,,,,,,,,,,,,,,,
"Vidio Miliki 62 Juta Pengguna, Perbanyak Hak Siar Olahraga untuk Tingkatkan Pelanggan Berbayar","Saat ini Vidio punya 2,3 juta pelanggan berbayar; induk perusahaannya, EMTEK, baru akuisisi hak siar Liga Inggris dan Piala Dunia",453053,post,vidio-miliki-62-juta-pengguna-perbanyak-hak-siar-olahraga-untuk-tingkatkan-pelanggan-berbayar,https://dailysocial.id/post/vidio-miliki-62-juta-pengguna-perbanyak-hak-siar-olahraga-untuk-tingkatkan-pelanggan-berbayar,publish,2022-04-13 15:32:27+00:00,false,,36,randi,Randi Eka,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,video on demand,video-on-demand,OTT,ott,Emtek,emtek,Vidio,vidio,VOD,vod,https://cms.dailysocial.id/wp-content/uploads/2022/04/Press-Release.jpg,press-release-2,"Platform Vidio suguhkan berbagai varian konten, mulai dari series, film, hingga tayangan live streaming / Vidio",,"Platform Vidio suguhkan berbagai varian konten, mulai dari series, film, hingga tayangan live streaming / Vidio
",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Press-Release.jpg,830,460,https://cms.dailysocial.id/wp-content/uploads/Press-Release-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Press-Release-300x166.jpg,300,166,https://cms.dailysocial.id/wp-content/uploads/Press-Release-825x460.jpg,825,460,rezki yanuar,rezki-yanuar,Monika Rudijono,monika-rudijono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajaib Group Kini Miliki 40% Saham Bank Bumi Arta,Ingin menjadi pengendali baru Bank Bumi Arta melalui penambahan kepemilikan saham,452979,post,ajaib-bumi-arta,https://dailysocial.id/post/ajaib-bumi-arta,publish,2022-04-13 14:02:39+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,acquisition,acquisition,fintech,fintech,M&amp;A,ma,Ajaib,ajaib,digital bank,digital-bank,https://cms.dailysocial.id/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-13-at-11.38.25-AM.jpeg,whatsapp-image-2022-04-13-at-11-38-25-am,Ajaib membuka sinyal untuk masuk ke bank digital / Ajaib,,Ajaib membuka sinyal untuk masuk ke bank digital / Ajaib,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-13-at-11.38.25-AM.jpeg,1280,719,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-13-at-11.38.25-AM-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-13-at-11.38.25-AM-300x169.jpeg,300,169,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-13-at-11.38.25-AM-825x510.jpeg,825,510,Wealthtech,wealthtech,Bank Bumi Arta,bank-bumi-arta,Akuisisi bank,akuisisi-bank,anna lora,anna-lora,Startup fintech akuisisi bank,startup-fintech-akuisisi-bank,Margin Trading,margin-trading,,,,,,,,,,,,,,,,,,,,,,,,,
6 Strategi Promosi Produk Usaha Melalui YouTube,Cara tepat promosi produk usaha di kanal YouTube.,452951,post,cara-promosi-produk-di-youtube,https://dailysocial.id/post/cara-promosi-produk-di-youtube,publish,2022-04-13 13:28:29+00:00,false,,65469,arnetta,Arnetta,79529,MSME Tutorial,bisnis-2,,0,YouTube,youtube,bisnis,bisnis,produk,produk,Promosi,promosi,UKM,ukm,https://cms.dailysocial.id/wp-content/uploads/2022/04/cara-promosi-produk-di-Youtube-1.jpg,cara-promosi-produk-di-youtube-1,cara promosi produk di Youtube,,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/cara-promosi-produk-di-Youtube-1.jpg,1280,853,https://cms.dailysocial.id/wp-content/uploads/cara-promosi-produk-di-Youtube-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/cara-promosi-produk-di-Youtube-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/cara-promosi-produk-di-Youtube-1-825x510.jpg,825,510,UMKM,umkm,Google Ads,google-ads,aplikasi youtube,aplikasi-youtube,Channel YouTube,channel-youtube,promosi digital,promosi-digital,iklan youtube,iklan-youtube,usaha,usaha,79543,Digital Marketing,digital-marketing,,0,,,,,,,,,,,,,,,,,,
Brand Lokal Popsiklus: Upcycling Barang Bekas Jadi Produk Bernilai Tinggi,Kisah sukses brand lokal Popsiklus dengan digitalisasi bisnisnya yang masih menjadi tantangan.,451979,post,brand-lokal-popsiklus-upcycling-barang-bekas-hingga-bernilai-tinggi,https://dailysocial.id/post/brand-lokal-popsiklus-upcycling-barang-bekas-hingga-bernilai-tinggi,publish,2022-04-12 15:10:00+00:00,false,,65477,alfida,Alfida Febrianna,79601,Success Story,success-story,,0,seniman,seniman,go digital,go-digital,brand lokal,brand-lokal,digitalisasi bisnis,digitalisasi-bisnis,kerajinan tangan,kerajinan-tangan,https://cms.dailysocial.id/wp-content/uploads/2022/04/20220412_122610_0000.png,20220412_122610_0000,"Kurniati Rachel Sugihrehardja atau Nia, Pemilik Brand Lokal Popsiklus.",,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/20220412_122610_0000.png,1000,620,https://cms.dailysocial.id/wp-content/uploads/20220412_122610_0000-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/20220412_122610_0000-300x186.png,300,186,https://cms.dailysocial.id/wp-content/uploads/20220412_122610_0000-825x510.png,825,510,upcycling,upcycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gurita Bisnis Ralali di Ranah E-Commerce B2B,"Ralali memiliki lima lini bisnis; situs e-commerce (Ralali.com), healthcare (Neoclinic), brand privat (Primero dan Fitmee), social commerce (Ralali Connect), dan on demand business (Ralali Agent)",447221,post,gurita-ralali-ecommerce-b2b,https://dailysocial.id/post/gurita-ralali-ecommerce-b2b,publish,2022-04-12 14:54:00+00:00,true,,599,marsya,Marsya Nabila,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,e-commerce,e-commerce,Ralali,ralali,joseph Aditya,joseph-aditya,B2B E-COMMERCE,b2b-e-commerce,B2B Marketplace,b2b-marketplace,https://cms.dailysocial.id/wp-content/uploads/2022/04/Alt-C-1.png,alt-c-1,CEO and Founder Ralali Joseph Aditya dan COO Ralali Irwan Suryadi / Ralali,"Ralali memiliki lima lini bisnis B2B; situs e-commerce (Ralali.com), healthcare (Neoclinic), brand privat (Primero dan Fitmee), social commerce (Ralali Connect), dan on demand business (Ralali Agent)",CEO and Founder Ralali Joseph Aditya dan COO Ralali Irwan Suryadi / Ralali,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/Alt-C-1.png,1300,732,https://cms.dailysocial.id/wp-content/uploads/Alt-C-1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/Alt-C-1-300x169.png,300,169,https://cms.dailysocial.id/wp-content/uploads/Alt-C-1-825x510.png,825,510,fitmee,fitmee,neoclinic,neoclinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Komunal Akuisisi BPR Asal Kediri, Dijadikan sebagai Percontohan dan Lab Inovasi",Akuisisi tersebut telah mendapat izin efektif dari OJK; Komunal juga segera implementasi e-bilyet,451995,post,komunal-akuisisi-bpr-asal-kediri-dijadikan-sebagai-percontohan-dan-lab-inovasi,https://dailysocial.id/post/komunal-akuisisi-bpr-asal-kediri-dijadikan-sebagai-percontohan-dan-lab-inovasi,publish,2022-04-12 13:55:13+00:00,false,,599,marsya,Marsya Nabila,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,acquisition,acquisition,fintech,fintech,M&amp;A,ma,deposito,deposito,Komunal,komunal,https://cms.dailysocial.id/wp-content/uploads/2022/04/Komunals-Co-Founders_-Rico-Tedyono-Hendry-Lieviant-Kendrick-Winoto-1.jpeg,komunals-co-founders_-rico-tedyono-hendry-lieviant-kendrick-winoto-1-2,"(ki-ka) Co-founders Komunal: Rico Tedyono, Hendry Lieviant, Kendrick Winoto / Komunal",BPR Prima Dadi Arta kini sudah resmi menjadi bagian dari Komunal akan dijadikan BPR percontohan dan laboratorium inovasi,"(ki-ka) Co-founders Komunal: Rico Tedyono, Hendry Lieviant, Kendrick Winoto / Komunal",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Komunals-Co-Founders_-Rico-Tedyono-Hendry-Lieviant-Kendrick-Winoto-1.jpeg,1616,1080,https://cms.dailysocial.id/wp-content/uploads/Komunals-Co-Founders_-Rico-Tedyono-Hendry-Lieviant-Kendrick-Winoto-1-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/Komunals-Co-Founders_-Rico-Tedyono-Hendry-Lieviant-Kendrick-Winoto-1-300x200.jpeg,300,200,https://cms.dailysocial.id/wp-content/uploads/Komunals-Co-Founders_-Rico-Tedyono-Hendry-Lieviant-Kendrick-Winoto-1-825x510.jpeg,825,510,Hendry Lieviant,hendry-lieviant,depositoBPR,depositobpr,BPR digital,bpr-digital,BPR Prima Arta Dadi,bpr-prima-arta-dadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mengenal Lebih Dalam Esensi Teknologi Cloud Bagi Pertumbuhan Bisnis Startup,"Melalui program AWS Activate Founders, menumbuhkan skala bisnis startup kian mudah dilakukan berkat dukungan yang paling komprehensif.",451835,post,mengenal-lebih-dalam-esensi-teknologi-cloud-bagi-pertumbuhan-bisnis-startup,https://dailysocial.id/post/mengenal-lebih-dalam-esensi-teknologi-cloud-bagi-pertumbuhan-bisnis-startup,publish,2022-04-12 10:35:31+00:00,false,,40911,avids,Avi Tejo Bhaskoro,5,Event,event,Informasi event dan kegiatan startup dan ekosistem teknologi di Indonesia,30123,Cloud,cloud,AWS,aws,startup untuk negeri,startup-untuk-negeri,aws activate,aws-activate,,,https://cms.dailysocial.id/wp-content/uploads/2022/04/hologram-projector-screen-with-cloud-system-technology.jpg,hologram-projector-screen-with-cloud-system-technology,,,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/hologram-projector-screen-with-cloud-system-technology.jpg,1500,1000,https://cms.dailysocial.id/wp-content/uploads/hologram-projector-screen-with-cloud-system-technology-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/hologram-projector-screen-with-cloud-system-technology-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/hologram-projector-screen-with-cloud-system-technology-825x510.jpg,825,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
